injury_id,angle_id,frame_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,track_conf,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,kp_0_conf,kp_1_conf,kp_2_conf,kp_3_conf,kp_4_conf,kp_5_conf,kp_6_conf,kp_7_conf,kp_8_conf,kp_9_conf,kp_10_conf,kp_11_conf,kp_12_conf,kp_13_conf,kp_14_conf,kp_15_conf,kp_16_conf,velocity,acceleration
injury_02,angle_01,25,401.1,326.1,1238.7,1068.8,0.92,1061.88,1091.4,1030.93,1117.91,962.76,1156.94,844.37,1213.61,657.33,1123.24,479.89,1055.43,866.43,1117.38,980.87,937.98,1002.86,589.25,556.84,563.95,512.47,522.73,580.07,575.8,740.69,732.4,694.22,893.63,994.93,995.99,1080.0,1080.0,1015.67,1037.31,0.93,0.694,0.88,0.262,0.72,0.958,0.985,0.867,0.96,0.831,0.92,0.814,0.885,0.112,0.164,0.019,0.023,11.1206,-1.4613
injury_02,angle_01,26,432.8,383.3,1247.5,1068.1,0.923,1081.95,1109.81,1047.87,1138.9,973.3,1168.85,837.23,1194.53,648.11,1113.66,532.35,1038.27,831.24,1092.7,848.13,943.25,891.65,622.58,590.11,596.55,547.41,557.36,631.46,628.25,778.05,806.89,754.18,982.17,957.9,953.03,1071.56,1080.0,1001.6,998.42,0.91,0.649,0.873,0.198,0.696,0.91,0.982,0.771,0.959,0.768,0.927,0.829,0.913,0.189,0.304,0.053,0.07,12.9414,1.8208
injury_02,angle_01,27,589.3,374.9,1263.8,1071.2,0.839,1072.14,1100.82,1049.81,1125.87,991.15,1123.11,835.52,1102.46,640.06,1038.4,627.15,918.77,724.98,984.73,725.81,885.0,700.42,608.86,581.48,579.6,541.9,530.84,609.79,574.85,753.58,732.53,855.99,968.49,938.52,923.83,1065.4,1080.0,1025.14,1033.09,0.749,0.313,0.684,0.08,0.563,0.747,0.941,0.631,0.937,0.71,0.921,0.677,0.822,0.105,0.185,0.026,0.035,12.5508,-0.3905
injury_02,angle_01,28,530.2,270.2,1305.6,1068.7,0.855,1120.32,1149.11,1089.43,1174.8,1012.48,1174.8,841.29,1198.29,619.62,1135.96,568.98,931.96,712.16,985.56,692.67,910.93,713.94,560.11,527.85,531.29,470.41,468.68,544.93,492.49,738.74,627.66,863.0,850.78,925.5,902.27,1073.83,1080.0,1054.77,1047.62,0.941,0.679,0.911,0.145,0.72,0.892,0.976,0.775,0.961,0.818,0.946,0.797,0.89,0.144,0.228,0.026,0.031,10.8432,-1.7077
injury_02,angle_01,29,243.7,242.7,1223.8,1069.2,0.876,1128.78,1147.0,1100.42,1140.36,1016.92,1092.58,841.09,1037.34,626.56,1035.24,402.42,883.79,689.01,1019.12,590.88,943.85,599.26,500.94,469.24,470.23,424.36,420.8,487.58,446.22,579.75,511.21,694.39,635.1,851.16,826.93,1080.0,1080.0,1011.56,977.22,0.914,0.531,0.936,0.068,0.877,0.66,0.988,0.4,0.983,0.447,0.959,0.801,0.955,0.12,0.379,0.021,0.047,10.8889,0.0458
injury_02,angle_01,30,229.4,184.4,1168.6,1069.1,0.797,1040.67,1066.85,1025.74,1062.5,950.66,992.48,805.85,932.26,605.94,923.18,403.66,802.61,649.59,918.09,560.67,827.22,382.82,435.21,408.54,403.83,367.4,345.26,423.08,372.3,582.62,409.58,718.44,426.79,787.58,763.74,1059.19,1080.0,1066.46,1059.75,0.897,0.528,0.804,0.099,0.558,0.911,0.965,0.913,0.968,0.929,0.961,0.963,0.973,0.647,0.682,0.165,0.157,10.5724,-0.3165
injury_02,angle_01,31,232.5,176.2,1027.9,1073.9,0.906,953.47,976.29,931.08,991.23,873.28,955.53,772.46,926.11,544.95,979.03,330.6,759.27,629.33,802.13,592.82,714.67,452.52,393.42,369.56,368.88,335.4,326.06,411.83,334.09,570.57,320.13,673.01,322.2,705.16,661.18,1000.26,964.35,998.01,926.22,0.872,0.417,0.813,0.094,0.7,0.916,0.994,0.847,0.995,0.849,0.986,0.984,0.995,0.794,0.923,0.309,0.464,9.9086,-0.6639
injury_02,angle_01,32,308.6,109.1,957.2,1071.8,0.784,869.0,885.44,855.1,896.22,814.42,871.57,743.55,866.31,523.99,819.33,404.06,692.12,623.05,698.41,707.9,615.23,541.14,367.3,349.46,351.91,312.38,310.4,360.49,297.5,463.18,254.84,577.26,297.5,586.91,547.62,832.47,775.81,1035.92,949.29,0.764,0.286,0.643,0.092,0.562,0.945,0.991,0.908,0.992,0.911,0.984,0.995,0.998,0.985,0.994,0.91,0.944,11.3248,1.4162
injury_02,angle_01,33,359.5,175.1,960.7,1036.5,0.919,846.58,869.69,839.26,879.51,805.27,868.03,714.07,917.6,565.82,905.4,435.24,705.08,638.02,643.5,755.41,485.59,762.74,385.48,377.96,359.17,358.59,316.23,375.01,311.3,458.07,292.63,594.7,298.75,532.32,500.8,730.45,681.12,913.67,935.01,0.77,0.445,0.643,0.248,0.644,0.972,0.994,0.87,0.978,0.729,0.921,0.995,0.998,0.989,0.995,0.946,0.968,12.2685,0.9437
injury_02,angle_01,34,391.4,236.8,1014.7,996.9,0.914,839.74,863.71,835.48,882.95,811.65,895.01,710.88,910.17,587.46,913.15,498.87,750.98,676.96,652.63,798.77,451.97,921.6,425.96,415.14,399.67,386.68,349.76,403.41,349.67,528.53,330.33,651.33,353.91,558.62,542.63,709.1,739.07,775.81,905.79,0.872,0.507,0.771,0.301,0.779,0.99,0.999,0.901,0.996,0.738,0.97,0.998,0.999,0.986,0.996,0.935,0.97,15.3946,3.1261
injury_02,angle_01,35,448.0,291.6,1082.5,1016.3,0.932,871.38,903.97,865.27,941.92,838.44,938.04,751.54,929.43,634.09,904.63,526.3,809.49,729.65,724.9,855.75,526.26,946.93,454.7,445.64,424.65,429.49,382.83,457.87,414.45,593.75,441.92,724.93,482.21,590.62,584.02,716.62,779.43,731.66,934.24,0.921,0.649,0.873,0.327,0.827,0.981,0.999,0.775,0.995,0.585,0.968,0.992,0.999,0.966,0.994,0.886,0.954,14.6679,-0.7267
injury_02,angle_01,36,496.5,343.8,1006.6,987.8,0.916,901.89,925.3,886.7,960.21,855.52,959.21,780.41,951.3,661.28,939.39,582.19,816.91,729.8,828.76,868.03,617.99,853.71,504.06,491.79,480.01,470.53,448.16,498.11,475.45,619.98,536.62,755.23,649.99,598.72,599.0,690.55,770.84,730.87,918.15,0.946,0.682,0.938,0.262,0.905,0.98,0.999,0.822,0.998,0.736,0.989,0.994,0.999,0.978,0.996,0.938,0.976,12.1458,-2.522
injury_02,angle_01,37,619.9,380.2,1013.8,969.1,0.918,907.05,923.88,891.12,947.57,852.74,951.4,780.58,975.96,665.48,960.77,654.88,797.82,703.45,867.77,846.91,730.53,742.56,548.65,532.6,529.56,503.11,496.13,525.38,504.73,666.37,628.34,797.78,782.69,580.66,571.65,735.03,736.08,856.36,882.5,0.812,0.387,0.72,0.141,0.651,0.971,0.992,0.934,0.99,0.92,0.982,0.995,0.997,0.986,0.993,0.95,0.965,11.4778,-0.668
injury_02,angle_01,38,580.1,404.8,1020.9,946.3,0.893,901.15,912.19,888.81,925.81,852.47,950.97,777.8,989.61,717.04,967.84,726.75,843.74,733.14,886.01,771.97,723.43,632.89,566.52,554.19,553.46,527.21,528.22,530.16,541.32,684.9,704.67,810.4,836.08,576.99,583.5,763.14,800.54,786.63,838.71,0.568,0.209,0.346,0.142,0.393,0.98,0.988,0.98,0.99,0.972,0.983,0.998,0.998,0.986,0.989,0.938,0.943,14.2646,2.7867
injury_02,angle_01,39,533.1,428.9,1044.2,951.8,0.896,913.12,919.27,895.38,925.26,841.63,956.19,781.73,1011.05,753.58,1007.18,781.06,860.57,745.24,897.45,729.27,765.99,573.14,601.14,582.89,590.0,547.96,564.88,537.03,575.58,670.8,754.32,808.93,880.8,588.63,604.25,753.65,801.46,813.77,854.16,0.542,0.136,0.365,0.063,0.399,0.953,0.981,0.95,0.989,0.949,0.984,0.995,0.997,0.975,0.984,0.916,0.929,14.2875,0.023
injury_02,angle_01,40,493.3,461.3,1082.8,935.3,0.911,896.3,910.53,878.97,938.37,841.63,982.11,807.03,1048.06,766.59,1044.65,776.62,894.74,780.55,891.16,714.73,779.46,553.75,623.53,605.97,609.32,576.47,586.06,581.31,606.63,720.29,770.81,838.14,894.28,622.88,628.04,765.39,795.24,785.12,821.43,0.818,0.473,0.608,0.239,0.442,0.984,0.99,0.976,0.99,0.972,0.985,0.996,0.997,0.975,0.981,0.91,0.919,17.0478,2.7602
injury_02,angle_01,41,503.3,492.1,1126.4,911.9,0.727,884.54,901.61,870.9,937.03,844.65,992.56,814.69,1089.3,742.33,1061.28,718.85,927.73,811.47,913.51,741.52,811.21,581.77,643.55,634.97,631.68,623.81,619.01,643.2,632.81,764.63,736.43,862.96,866.64,664.89,656.06,775.59,786.9,754.49,785.66,0.862,0.709,0.659,0.486,0.411,0.985,0.983,0.979,0.975,0.973,0.968,0.993,0.992,0.956,0.957,0.845,0.845,19.1163,2.0685
injury_02,angle_01,42,546.5,506.0,1158.2,880.5,0.891,885.03,905.26,877.14,947.06,856.95,1017.78,822.74,1118.49,723.8,1032.89,679.44,959.66,830.03,911.77,723.61,892.83,638.52,665.54,655.15,649.68,637.42,624.18,656.79,630.22,769.13,707.55,848.83,820.05,714.9,690.47,833.41,797.95,759.93,735.03,0.807,0.647,0.454,0.542,0.2,0.992,0.978,0.992,0.974,0.988,0.969,0.995,0.993,0.943,0.91,0.742,0.685,18.8766,-0.2397
injury_02,angle_01,43,618.4,545.0,1137.5,845.1,0.925,907.41,924.45,900.14,965.47,895.29,1044.54,851.59,1092.72,769.1,987.59,688.81,1031.46,899.4,1038.42,805.19,1050.68,880.51,683.58,671.44,669.89,659.63,654.86,677.27,635.2,799.13,669.77,799.72,760.18,724.49,703.96,821.08,802.82,785.9,789.85,0.11,0.109,0.026,0.166,0.009,0.655,0.776,0.898,0.941,0.948,0.967,0.965,0.977,0.855,0.906,0.51,0.613,18.1326,-0.7439
injury_02,angle_01,44,653.5,568.7,1128.7,822.5,0.904,921.11,938.92,913.6,978.79,907.75,1042.95,876.09,1049.61,791.56,943.97,723.53,1032.72,924.61,969.42,831.14,989.49,953.45,692.13,681.88,677.65,673.58,662.37,690.67,634.96,800.47,647.87,794.13,730.0,720.14,692.34,803.66,784.02,769.37,778.69,0.117,0.118,0.024,0.238,0.009,0.649,0.842,0.834,0.937,0.905,0.957,0.964,0.981,0.896,0.942,0.622,0.732,9.0447,-9.0879
injury_03,angle_02,0,452.9,245.1,1913.9,784.4,0.883,680.18,634.9,655.83,573.46,566.64,646.84,635.64,932.79,929.74,922.31,829.86,1153.23,1132.61,1617.95,1577.11,1823.32,1822.14,607.13,573.36,622.24,512.03,630.52,410.24,665.63,379.42,709.43,599.03,582.66,536.32,701.81,545.22,723.05,579.44,669.26,0.024,0.005,0.012,0.01,0.046,0.738,0.623,0.903,0.759,0.852,0.824,0.987,0.981,0.943,0.932,0.838,0.842,0.0,
injury_03,angle_02,1,860.0,318.6,1464.6,1067.1,0.932,1212.25,1246.86,1195.06,1301.42,1178.67,1372.3,1104.5,1430.98,947.19,1404.99,889.91,1269.53,1134.11,1171.24,1255.77,929.67,1304.5,447.17,425.15,422.72,447.46,440.43,606.59,586.1,812.99,730.78,874.25,926.31,1003.36,996.39,1080.0,1080.0,974.12,1035.97,0.979,0.951,0.921,0.878,0.745,0.997,0.995,0.965,0.929,0.894,0.806,0.914,0.9,0.178,0.153,0.025,0.022,7.884,7.884
injury_03,angle_02,2,830.7,305.4,1447.5,1069.0,0.936,1187.43,1224.75,1171.24,1288.56,1158.2,1360.69,1107.13,1417.97,955.71,1278.8,865.92,1282.21,1160.05,1187.78,1343.54,961.75,1402.39,440.33,416.53,416.24,435.93,433.55,587.41,567.52,814.7,700.65,768.12,855.8,995.06,989.59,1075.18,1080.0,941.8,1029.58,0.983,0.96,0.915,0.911,0.691,0.998,0.996,0.983,0.95,0.944,0.856,0.949,0.937,0.23,0.19,0.027,0.023,10.3378,2.4538
injury_03,angle_02,3,849.6,298.6,1423.5,1066.6,0.917,1173.6,1210.64,1157.5,1274.26,1143.62,1347.98,1085.38,1379.89,995.0,1225.43,905.77,1251.81,1108.8,1138.98,1175.66,970.27,1315.46,427.01,404.79,401.78,428.24,420.04,588.37,566.9,831.9,732.96,828.16,896.52,977.96,965.25,1071.0,1080.0,927.76,995.42,0.978,0.955,0.895,0.919,0.642,0.998,0.995,0.98,0.944,0.941,0.839,0.954,0.941,0.265,0.208,0.037,0.031,8.5101,-1.8277
injury_03,angle_02,4,926.3,310.5,1420.6,1068.4,0.915,1143.71,1178.27,1126.37,1246.33,1112.36,1319.01,1054.5,1382.22,966.32,1250.71,969.34,1272.01,1087.35,1317.6,1122.94,1291.11,1145.71,439.05,415.06,414.38,439.16,435.28,589.72,582.09,795.55,753.6,896.52,882.54,996.15,998.1,1080.0,1080.0,995.83,1040.47,0.98,0.96,0.897,0.873,0.514,0.995,0.983,0.983,0.919,0.969,0.895,0.942,0.905,0.214,0.138,0.024,0.018,13.1178,4.6077
injury_03,angle_02,5,918.7,307.9,1471.3,1069.4,0.899,1119.03,1150.35,1101.68,1212.89,1084.63,1288.19,1027.77,1409.17,960.01,1320.24,955.61,1263.77,1066.34,1420.38,1028.43,1457.77,989.33,429.95,406.42,403.65,426.67,421.0,560.27,565.71,721.19,722.91,873.62,771.33,947.32,951.32,1080.0,1080.0,996.32,1009.55,0.984,0.974,0.904,0.89,0.396,0.993,0.966,0.986,0.883,0.979,0.896,0.952,0.897,0.243,0.131,0.025,0.017,12.0093,-1.1085
injury_03,angle_02,6,894.0,312.4,1445.0,1070.5,0.929,1099.42,1130.35,1085.19,1196.8,1076.68,1271.43,1021.11,1397.96,944.24,1389.31,938.52,1208.13,1016.29,1347.56,992.26,1380.02,948.2,430.65,407.86,404.49,429.13,419.75,560.2,555.19,718.01,716.83,891.37,799.85,921.63,918.63,1080.0,1074.0,1017.34,1006.59,0.981,0.965,0.889,0.846,0.369,0.992,0.956,0.985,0.869,0.978,0.885,0.951,0.889,0.354,0.19,0.049,0.03,8.1023,-3.907
injury_03,angle_02,7,839.8,344.4,1365.9,1071.7,0.927,1079.3,1107.87,1065.22,1164.59,1053.87,1232.99,1006.3,1325.66,922.33,1316.34,867.01,1176.99,1016.34,1240.52,987.6,1231.08,984.65,460.51,442.16,438.11,459.68,449.11,584.2,565.3,745.26,668.23,905.07,713.7,909.97,899.24,1080.0,1069.89,1006.72,988.26,0.982,0.968,0.901,0.881,0.455,0.995,0.976,0.985,0.899,0.974,0.878,0.963,0.925,0.46,0.282,0.089,0.058,12.2626,4.1603
injury_03,angle_02,8,796.0,333.2,1232.2,1068.2,0.914,1027.1,1057.09,1018.63,1108.98,1011.02,1160.28,964.51,1177.92,893.03,1133.64,840.68,1134.11,1014.13,1116.21,1043.38,1055.68,1115.63,439.82,425.59,417.66,442.45,423.22,553.71,539.33,739.68,669.91,890.54,616.21,834.42,827.18,1042.72,1031.81,1001.62,1022.32,0.954,0.938,0.812,0.884,0.457,0.995,0.977,0.978,0.851,0.919,0.755,0.976,0.951,0.664,0.497,0.163,0.117,11.647,-0.6156
injury_03,angle_02,9,734.3,320.0,1194.5,1068.2,0.92,984.46,1016.67,971.89,1070.85,959.82,1108.92,938.28,1074.8,853.5,945.54,773.85,1104.52,1003.78,1023.58,1017.12,990.94,1077.96,430.02,413.23,407.07,430.94,414.38,555.12,530.19,771.08,669.08,880.63,629.06,810.58,797.19,1031.65,1025.12,1050.24,1066.63,0.967,0.958,0.835,0.915,0.461,0.996,0.982,0.982,0.854,0.933,0.766,0.984,0.967,0.825,0.695,0.295,0.221,12.3957,0.7486
injury_03,angle_02,10,553.1,325.4,1151.7,1070.3,0.891,949.24,984.53,941.59,1042.0,937.47,1091.09,909.41,1017.53,805.68,889.56,662.88,1059.05,946.24,1002.64,963.3,756.71,840.85,434.03,420.5,407.37,442.82,411.6,558.22,531.22,756.64,666.26,813.74,698.58,845.07,827.08,1080.0,1076.73,993.41,1032.67,0.959,0.906,0.73,0.878,0.508,0.999,0.996,0.997,0.98,0.991,0.96,0.997,0.995,0.912,0.844,0.392,0.308,13.1121,0.7165
injury_03,angle_02,11,509.8,336.0,1142.2,1071.6,0.894,940.54,972.33,933.95,1029.4,932.0,1073.17,884.4,1004.66,775.05,875.87,608.15,1058.11,921.33,1051.85,888.22,1004.86,922.18,440.73,427.22,417.17,450.33,425.26,564.24,533.58,738.96,655.78,772.57,739.57,881.84,866.87,1080.0,1080.0,962.31,989.08,0.947,0.918,0.755,0.858,0.386,0.991,0.975,0.978,0.894,0.953,0.832,0.952,0.923,0.374,0.25,0.066,0.049,10.1379,-2.9742
injury_03,angle_02,12,501.9,346.2,1170.1,1072.4,0.894,940.46,971.66,932.82,1022.93,925.64,1082.57,871.46,1008.24,772.45,892.71,600.97,1072.14,923.57,1099.59,919.51,929.81,901.81,454.33,440.72,428.85,460.55,434.42,562.61,546.12,724.24,672.08,750.16,730.15,863.95,855.24,1080.0,1076.56,970.25,1015.2,0.966,0.932,0.805,0.889,0.53,0.998,0.993,0.995,0.966,0.986,0.933,0.994,0.988,0.804,0.67,0.24,0.174,7.7792,-2.3588
injury_03,angle_02,13,534.0,369.4,1237.4,1071.4,0.931,934.49,962.5,923.48,1017.99,914.96,1078.61,877.0,1016.44,782.9,895.8,621.42,1084.39,919.28,1187.29,842.27,1125.75,778.29,485.37,467.71,460.98,481.51,466.79,583.02,569.77,736.59,691.18,740.17,692.71,880.02,869.96,1069.32,1050.75,1030.4,1035.31,0.983,0.971,0.9,0.895,0.487,0.995,0.981,0.989,0.923,0.979,0.902,0.978,0.958,0.709,0.542,0.221,0.159,9.3111,1.5319
injury_03,angle_02,14,577.3,397.5,1270.6,1071.8,0.908,935.71,960.59,923.48,1014.74,914.96,1080.13,874.3,1025.84,778.5,897.75,668.69,1083.32,911.93,1210.64,807.31,1170.78,726.04,518.47,498.57,495.29,506.74,499.98,607.8,601.37,758.34,709.6,729.54,655.73,889.59,885.89,1041.2,1051.16,1042.41,1068.21,0.983,0.971,0.891,0.88,0.416,0.995,0.976,0.99,0.907,0.981,0.894,0.981,0.961,0.815,0.663,0.396,0.286,7.6531,-1.658
injury_03,angle_02,15,609.8,426.3,1253.9,1079.8,0.9,949.68,975.03,936.95,1028.22,926.42,1081.15,882.45,1024.25,779.52,896.01,728.92,1074.22,903.45,1194.99,774.63,1200.48,672.1,552.85,532.79,528.03,538.31,527.4,632.46,616.45,782.37,738.03,703.09,661.19,897.19,888.6,1049.07,1046.19,1077.09,1080.0,0.979,0.963,0.877,0.836,0.39,0.991,0.97,0.987,0.908,0.978,0.907,0.978,0.96,0.83,0.709,0.429,0.33,8.8887,1.2356
injury_03,angle_02,16,610.7,455.0,1230.5,1077.9,0.91,952.52,976.98,939.75,1027.08,928.44,1076.66,888.44,1023.78,794.18,902.96,775.57,1070.86,907.8,1171.33,781.5,1189.57,674.6,572.41,553.35,548.36,558.07,546.31,649.57,626.21,803.53,764.15,705.12,731.39,897.83,884.64,1060.31,1044.27,1080.0,1080.0,0.976,0.957,0.873,0.807,0.391,0.988,0.96,0.982,0.891,0.973,0.9,0.967,0.942,0.761,0.627,0.34,0.259,9.0988,0.2101
injury_03,angle_02,17,632.7,475.1,1204.9,1075.7,0.917,956.2,980.16,943.46,1027.06,930.51,1066.43,885.51,1023.8,788.78,915.57,807.03,1056.99,902.59,1137.13,778.3,1181.21,685.54,593.72,575.79,570.55,580.25,567.4,665.31,643.38,827.01,791.08,735.53,748.45,899.36,890.47,1038.01,1037.15,1059.08,1073.84,0.98,0.962,0.906,0.8,0.465,0.986,0.967,0.976,0.902,0.967,0.909,0.959,0.938,0.74,0.632,0.344,0.274,8.9587,-0.1401
injury_03,angle_02,18,673.9,491.3,1158.5,1078.2,0.886,961.92,984.3,945.13,1023.49,921.25,1063.85,879.11,1026.07,792.08,917.72,809.0,1053.7,900.69,1115.64,789.47,1135.04,689.21,634.09,613.58,611.14,603.25,595.38,675.57,649.12,845.77,798.33,762.2,765.3,893.36,879.26,1066.65,1044.87,1080.0,1064.47,0.978,0.944,0.921,0.691,0.576,0.981,0.977,0.964,0.944,0.958,0.945,0.954,0.95,0.694,0.661,0.286,0.267,10.182,1.2233
injury_03,angle_02,19,698.4,512.5,1111.2,1074.8,0.899,954.13,977.32,937.06,1013.26,909.82,1049.66,868.76,1026.39,792.88,931.31,821.2,1038.85,901.81,1059.4,811.51,1063.88,749.06,641.76,625.73,624.25,619.21,613.84,680.26,659.0,851.94,803.17,785.61,784.9,887.11,874.94,1057.03,1039.15,1080.0,1070.43,0.994,0.986,0.977,0.826,0.65,0.997,0.995,0.991,0.985,0.987,0.982,0.992,0.992,0.822,0.806,0.166,0.149,13.1086,2.9265
injury_03,angle_02,20,698.9,534.8,1105.1,1072.5,0.908,948.23,968.04,929.47,1000.51,902.57,1043.91,871.54,1037.32,809.59,934.11,786.72,1027.39,900.07,1016.9,812.47,1018.72,762.34,675.83,658.7,660.37,644.06,646.38,701.93,669.74,870.25,769.03,806.71,774.22,902.69,882.96,1072.52,1048.81,1080.0,1060.25,0.98,0.968,0.94,0.742,0.561,0.995,0.983,0.99,0.935,0.984,0.933,0.991,0.984,0.831,0.693,0.208,0.117,14.5735,1.465
injury_03,angle_02,21,657.6,557.9,1105.9,1073.8,0.915,941.49,961.17,923.47,996.37,898.85,1046.13,870.21,1048.36,798.64,932.39,792.33,1013.17,884.05,986.96,775.64,985.27,713.4,703.61,685.04,686.98,665.47,668.44,720.81,690.79,883.18,792.05,840.64,797.11,919.12,895.09,1080.0,1054.36,1080.0,1055.43,0.97,0.942,0.915,0.636,0.468,0.989,0.985,0.983,0.974,0.982,0.974,0.985,0.986,0.759,0.733,0.142,0.122,14.5917,0.0182
injury_03,angle_02,22,529.5,579.0,1112.2,1076.0,0.899,935.37,955.37,922.66,992.47,903.23,1047.52,890.39,1087.07,813.06,950.49,755.09,1001.15,881.09,948.37,737.68,939.06,592.77,721.43,705.12,701.78,691.4,681.45,753.65,706.5,909.23,765.06,892.39,801.37,932.87,898.48,1080.0,1048.25,1080.0,1053.84,0.944,0.893,0.746,0.688,0.273,0.987,0.949,0.983,0.911,0.98,0.924,0.97,0.952,0.784,0.662,0.394,0.308,13.878,-0.7137
injury_03,angle_02,23,406.9,604.1,1151.2,1078.4,0.825,933.88,953.55,921.46,992.02,903.3,1053.31,892.2,1121.76,798.99,1030.05,686.52,982.28,863.72,920.12,690.3,891.65,544.16,738.37,724.98,721.56,715.96,706.76,772.92,723.17,912.72,749.15,955.36,797.45,941.71,899.38,1067.53,1010.39,1074.05,1004.08,0.917,0.848,0.658,0.656,0.218,0.985,0.949,0.98,0.919,0.977,0.918,0.975,0.961,0.804,0.697,0.465,0.385,13.134,-0.744
injury_03,angle_02,24,435.4,648.0,1182.1,1078.3,0.747,935.15,956.85,925.72,997.67,910.79,1047.16,888.51,1146.54,784.49,1118.54,647.4,914.63,824.79,751.4,685.27,668.27,614.87,796.36,788.06,779.89,774.93,757.06,816.57,768.74,936.52,767.45,1042.24,843.29,951.56,910.8,1034.57,1008.89,1001.28,976.22,0.871,0.817,0.458,0.753,0.137,0.995,0.951,0.993,0.873,0.983,0.83,0.989,0.969,0.888,0.718,0.624,0.45,12.2724,-0.8616
injury_03,angle_02,25,235.6,592.0,932.5,1057.5,0.764,826.47,846.47,818.87,874.2,785.69,886.67,739.4,910.19,630.46,867.16,550.95,773.7,667.38,827.68,656.83,765.3,469.17,809.02,811.12,797.53,799.61,763.03,814.27,688.11,918.23,619.11,1012.48,743.5,816.89,757.48,1024.05,979.08,940.73,937.2,0.347,0.112,0.25,0.064,0.255,0.784,0.945,0.842,0.985,0.883,0.984,0.98,0.992,0.885,0.953,0.68,0.788,8.5228,-3.7495
injury_03,angle_02,26,468.4,640.5,1116.1,1069.3,0.879,844.35,874.49,849.1,944.0,858.11,996.0,837.17,959.34,739.18,849.59,693.67,840.81,751.74,743.52,685.44,547.2,543.59,841.16,844.67,816.51,837.19,768.73,887.52,711.8,1031.52,638.5,998.33,758.25,864.93,766.41,1027.93,907.59,1019.25,977.38,0.467,0.336,0.146,0.403,0.092,0.973,0.934,0.969,0.943,0.969,0.945,0.992,0.991,0.971,0.968,0.893,0.891,10.1764,1.6536
injury_03,angle_02,27,375.3,477.8,1199.9,1047.7,0.865,911.47,940.51,916.5,1021.73,921.76,1039.59,891.47,979.76,695.22,914.72,537.35,882.5,802.56,746.03,649.87,643.46,575.32,835.38,837.56,823.52,831.6,798.31,872.24,817.17,956.72,871.68,959.71,959.95,784.47,740.04,786.73,743.16,605.46,612.52,0.579,0.402,0.23,0.451,0.136,0.983,0.99,0.98,0.987,0.977,0.977,0.997,0.998,0.982,0.984,0.958,0.962,7.2589,-2.9175
injury_03,angle_02,28,377.3,369.0,1278.5,996.8,0.903,1109.19,1127.28,1116.52,1155.65,1111.98,1100.88,1108.5,895.78,1006.88,725.61,958.0,930.51,933.05,728.09,754.36,518.46,552.05,908.02,929.06,906.85,923.3,866.57,889.49,767.71,879.2,695.15,928.49,819.23,795.98,712.25,807.08,683.95,686.32,583.84,0.237,0.117,0.118,0.214,0.273,0.944,0.98,0.948,0.985,0.951,0.976,0.994,0.996,0.982,0.986,0.956,0.963,7.9473,0.6883
injury_03,angle_02,29,360.2,356.7,1281.9,989.6,0.925,1079.95,1087.0,1092.92,1093.67,1109.43,1050.75,1126.05,887.06,1151.68,679.21,1108.28,854.91,906.79,684.53,755.59,482.84,559.39,887.32,900.47,888.2,889.52,857.93,865.22,779.37,888.16,670.76,913.36,627.7,715.9,661.09,721.93,739.46,589.7,683.22,0.205,0.097,0.124,0.292,0.425,0.963,0.984,0.932,0.985,0.894,0.971,0.992,0.996,0.981,0.989,0.952,0.96,7.207,-0.7402
injury_03,angle_02,30,310.0,316.3,1242.6,984.9,0.899,1071.91,1103.63,1093.22,1140.95,1093.72,1100.45,1016.63,1142.19,927.47,1186.3,896.46,862.71,842.26,655.24,781.58,432.75,614.18,784.96,808.33,773.15,828.96,751.42,744.58,719.02,654.12,679.01,588.91,750.84,664.42,643.91,757.37,799.89,582.29,766.9,0.167,0.071,0.074,0.159,0.17,0.969,0.976,0.971,0.98,0.959,0.96,0.998,0.998,0.989,0.991,0.96,0.959,6.9979,-0.2091
injury_03,angle_02,31,239.1,333.4,1130.5,942.0,0.904,945.0,967.7,954.22,1040.02,979.06,1038.38,1002.2,923.91,919.22,942.64,906.29,888.93,875.53,658.22,660.12,406.83,387.52,823.91,833.36,820.58,822.08,792.53,776.96,744.93,792.42,740.43,815.42,766.51,649.41,619.09,710.68,736.18,559.91,651.03,0.052,0.039,0.014,0.179,0.04,0.882,0.849,0.924,0.915,0.919,0.905,0.985,0.985,0.963,0.961,0.918,0.909,7.037,0.0392
injury_03,angle_02,32,199.0,497.7,1286.3,944.7,0.798,1180.19,1202.52,1191.58,1207.92,1177.5,1123.29,1122.63,990.16,997.16,1018.77,982.94,870.89,873.78,647.47,702.34,355.12,390.55,659.36,679.42,659.45,724.72,680.35,721.01,675.61,634.31,602.55,624.18,635.76,659.44,612.9,767.88,713.52,742.41,713.68,0.304,0.154,0.154,0.232,0.3,0.945,0.947,0.897,0.902,0.853,0.835,0.981,0.982,0.952,0.947,0.895,0.881,9.1428,2.1057
